Date,SP500_Ret,SP500_HS,SP500_GARCH,BTC_Ret,BTC_HS,BTC_GARCH
11/10/2021,-0.008259842,0.038294887,0.012830225,-0.029958165,0.139383113,0.119498463
11/11/2021,0.000550788,0.038294887,0.016940482,-0.000696748,0.139383113,0.117477968
11/12/2021,0.007196698,0.038294887,0.015350218,-0.012300438,0.139383113,0.112266475
11/15/2021,-1.07E-05,0.038294887,0.015846196,-0.009365858,0.139383113,0.108039796
11/16/2021,0.003857779,0.038294887,0.014521408,-0.054922454,0.139383113,0.103710611
11/17/2021,-0.002605015,0.038294887,0.013742997,0.003430965,0.139383113,0.110065431
11/18/2021,0.003379065,0.038294887,0.01365787,-0.05842375,0.139383113,0.105285482
11/19/2021,-0.001399645,0.038294887,0.012938339,0.020466973,0.139383113,0.112531255
11/22/2021,-0.003202258,0.038294887,0.012566414,-0.03199831,0.139383113,0.108807682
11/23/2021,0.001655761,0.038294887,0.013074284,0.022481248,0.139383113,0.107972863
11/24/2021,0.002291224,0.038294887,0.012216574,-0.02263872,0.139383113,0.105028466
11/26/2021,-0.022987011,0.038294887,0.011589492,-0.049361963,0.139383113,0.102514589
11/29/2021,0.013113836,0.038294887,0.032903461,0.07611754,0.139383113,0.107062252
11/30/2021,-0.019143381,0.038294887,0.032436283,-0.013955922,0.139383113,0.120619383
12/1/2021,-0.011885541,0.038294887,0.038794347,0.003928781,0.139383113,0.115987432
12/2/2021,0.014094638,0.038294887,0.037628454,-0.013227302,0.139383113,0.110703382
12/3/2021,-0.008484455,0.038294887,0.036546777,-0.052331586,0.139383113,0.106499287
12/6/2021,0.011662599,0.038294887,0.034037629,-0.057908208,0.139383113,0.11169253
12/7/2021,0.020495603,0.038294887,0.032440066,0.002319468,0.139383113,0.117863478
12/8/2021,0.003080536,0.038294887,0.037686376,-0.003859286,0.139383113,0.11260245
12/9/2021,-0.007206988,0.038294887,0.032655395,-0.057721556,0.139383113,0.10784505
12/10/2021,0.009503769,0.038294887,0.030413658,-0.009035819,0.139383113,0.114665659
12/13/2021,-0.009178158,0.038294887,0.028527779,-0.010764522,0.139383113,0.110117236
12/14/2021,-0.007498723,0.038294887,0.028285728,-0.002674828,0.139383113,0.106018131
12/15/2021,0.016216267,0.038294887,0.027148748,0.047838778,0.139383113,0.10185906
12/16/2021,-0.008781863,0.038294887,0.030488956,-0.025504064,0.139383113,0.105552478
12/17/2021,-0.010340965,0.038294887,0.029523089,-0.031180093,0.139383113,0.103514893
12/20/2021,-0.011453398,0.038294887,0.029719555,0.014570846,0.139383113,0.103222416
12/21/2021,0.017621755,0.038294887,0.030602151,0.042928793,0.139383113,0.099434131
12/22/2021,0.010128728,0.038294887,0.033967055,-0.006315834,0.139383113,0.101665537
12/23/2021,0.006204413,0.038294887,0.031641514,0.043381939,0.139383113,0.097549256
12/27/2021,0.013744052,0.038294887,0.028312586,-0.002841928,0.139383113,0.100150192
12/28/2021,-0.001010665,0.038294887,0.029460396,-0.062151427,0.139383113,0.096348755
12/29/2021,0.001400913,0.038294887,0.02595272,-0.024336012,0.139383113,0.106851836
12/30/2021,-0.002994234,0.038294887,0.022857875,0.015667739,0.139383113,0.104708794
12/31/2021,-0.002629634,0.038294887,0.020948271,-0.018649173,0.139383113,0.101107765
1/3/2022,0.006353824,0.038294887,0.019308842,0.003270042,0.139383113,0.098641113
1/4/2022,-0.00062982,0.038294887,0.018484018,-0.012138935,0.139383113,0.094897266
1/5/2022,-0.019583264,0.038294887,0.016816489,-0.052066288,0.137236527,0.091877151
1/6/2022,-0.000964234,0.038294887,0.030078577,-0.009410297,0.137236527,0.099383533
1/7/2022,-0.004058441,0.038294887,0.026536898,-0.037847989,0.137236527,0.095721303
1/10/2022,-0.001442071,0.038294887,0.024330688,0.006317172,0.137236527,0.09757329
1/11/2022,0.009118286,0.038294887,0.021901461,0.021633411,0.137236527,0.094050276
1/12/2022,0.002813792,0.038294887,0.021803888,0.027993907,0.137236527,0.091871333
1/13/2022,-0.014346029,0.038294887,0.019619575,-0.031375828,0.137236527,0.091474476
1/14/2022,0.000819644,0.038294887,0.025691315,0.011859665,0.137236527,0.092051273
1/18/2022,-0.018559105,0.038294887,0.022871587,-0.016942519,0.137236527,0.088704297
1/19/2022,-0.009736791,0.038294887,0.031337066,-0.01500991,0.137236527,0.086475773
1/20/2022,-0.011098742,0.038294887,0.0306563,-0.025816743,0.137236527,0.084597194
1/21/2022,-0.019095995,0.038294887,0.03080653,-0.109604683,0.137236527,0.084477716
1/24/2022,0.002767905,0.038294887,0.036676186,0.005389352,0.137236527,0.124246182
1/25/2022,-0.012246591,0.038294887,0.032191217,0.008142487,0.137236527,0.118651697
1/26/2022,-0.001497757,0.035948877,0.032665746,-0.002760824,0.136020014,0.113431903
1/27/2022,-0.005398635,0.035948877,0.029054257,0.007733838,0.136020014,0.108669809
1/28/2022,0.024055968,0.035948877,0.026836757,0.017247505,0.136020014,0.104096284
1/31/2022,0.018709826,0.035759274,0.036410164,0.018325313,0.136020014,0.100902515
2/1/2022,0.00683956,0.035759274,0.038481195,0.006737319,0.136020014,0.098101912
2/2/2022,0.0093784,0.035759274,0.034519456,-0.04731074,0.136020014,0.094236117
2/3/2022,-0.024693472,0.035759274,0.031945156,0.005441216,0.136020014,0.099359642
2/4/2022,0.005143678,0.035759274,0.042229443,0.110626883,0.136020014,0.095665726
2/7/2022,-0.003708581,0.035759274,0.03740048,0.054838636,0.136020014,0.130166097
2/8/2022,0.008366113,0.035759274,0.033419485,0.006324809,0.136020014,0.132397794
2/9/2022,0.014412842,0.035759274,0.030721462,0.004982114,0.136020014,0.126392115
2/10/2022,-0.018281824,0.035759274,0.031448383,-0.017603394,0.136020014,0.120948899
2/11/2022,-0.019151683,0.035759274,0.036325852,-0.026921126,0.136020014,0.117030844
2/14/2022,-0.003847991,0.035759274,0.04039699,0.004211566,0.136020014,0.114581011
2/15/2022,0.015643718,0.035759274,0.036009362,0.045630604,0.136020014,0.109696914
2/16/2022,0.00088082,0.035759274,0.036260309,-0.013855295,0.136020014,0.111626791
2/17/2022,-0.021400504,0.035759274,0.031980815,-0.081082331,0.136020014,0.107783288
2/18/2022,-0.007191962,0.035759274,0.039410206,-0.012586526,0.136020014,0.124097831
2/22/2022,-0.010194735,0.035759274,0.03609047,-0.04456856,0.136020014,0.119192323
2/23/2022,-0.018583736,0.035759274,0.034668144,-0.026183635,0.136020014,0.120396995
2/24/2022,0.014846105,0.035759274,0.038759048,0.02739958,0.136020014,0.117673151
2/25/2022,0.022126081,0.035759274,0.037868675,0.022738451,0.136020014,0.11519721
2/28/2022,-0.002445591,0.035759274,0.041865829,0.096644467,0.136020014,0.112247744
3/1/2022,-0.015594468,0.035759274,0.037160207,0.02653338,0.136020014,0.133789466
3/2/2022,0.018471047,0.035759274,0.038434034,-0.009753716,0.136020014,0.129495955
3/3/2022,-0.005268521,0.035759274,0.039742197,-0.034094479,0.136020014,0.124044477
3/4/2022,-0.007965685,0.035759274,0.03577897,-0.081285276,0.136020014,0.122729987
3/7/2022,-0.029962587,0.035759274,0.033306897,-0.027866346,0.136020014,0.136035962
3/8/2022,-0.007260044,0.035759274,0.047613912,0.017584738,0.136020014,0.132022642
3/9/2022,0.025373598,0.035759274,0.043029474,0.080460833,0.136020014,0.127012581
3/10/2022,-0.00430105,0.035759274,0.04773326,-0.062546857,0.136020014,0.138588859
3/11/2022,-0.013046279,0.035759274,0.042313931,-0.016425482,0.136020014,0.142603809
3/14/2022,-0.007448675,0.035759274,0.04093116,0.022222736,0.136020014,0.136786053
3/15/2022,0.02118263,0.035759274,0.037494122,-0.008302472,0.136020014,0.131755011
3/16/2022,0.022136922,0.035759274,0.040853167,0.044865468,0.136020014,0.126279026
3/17/2022,0.012272205,0.035759274,0.043915246,-0.004690917,0.136020014,0.126299067
3/18/2022,0.011594814,0.035759274,0.040794,0.020538518,0.136020014,0.120844506
3/21/2022,-0.000434755,0.035759274,0.03800929,-0.017451397,0.136020014,0.116988282
3/22/2022,0.0112407,0.035759274,0.03365872,0.030703791,0.136020014,0.113005529
3/23/2022,-0.01234863,0.035759274,0.032064304,0.012531246,0.136020014,0.111314579
3/24/2022,0.014242012,0.035759274,0.032649305,0.024593726,0.136020014,0.107374021
3/25/2022,0.005053381,0.035759274,0.03274856,0.008782716,0.136020014,0.104736268
3/28/2022,0.007119551,0.035759274,0.029391359,0.060783304,0.136020014,0.100707346
3/29/2022,0.012182044,0.035759274,0.02693472,0.0071406,0.136020014,0.109003428
3/30/2022,-0.006313589,0.035759274,0.02735149,-0.008527995,0.136020014,0.104522491
3/31/2022,-0.015776335,0.035759274,0.025878516,-0.03291801,0.136020014,0.100608478
4/1/2022,0.003404421,0.035759274,0.030710374,0.016183454,0.136020014,0.101094203
4/4/2022,0.008058383,0.035759274,0.027320904,0.007341591,0.136020014,0.097698103
4/5/2022,-0.012631159,0.035759274,0.02562099,-0.023144861,0.136020014,0.093935841
4/6/2022,-0.009764434,0.035759274,0.028161867,-0.052945705,0.136020014,0.092618359
4/7/2022,0.004244366,0.035759274,0.028179511,0.006852924,0.136020014,0.100355669
4/8/2022,-0.002654547,0.035759274,0.025307169,-0.028353972,0.136020014,0.096375777
4/11/2022,-0.017021335,0.035759274,0.0229819,-0.067640406,0.136020014,0.096229358
4/12/2022,-0.003423301,0.035759274,0.029975236,0.015198992,0.136020014,0.109081099
4/13/2022,0.011112603,0.035759274,0.027161744,0.025576417,0.136020014,0.105424293
4/14/2022,-0.01221848,0.035759274,0.026895364,-0.030364373,0.136020014,0.103450906
4/18/2022,-0.000204889,0.035759274,0.028819598,0.022058352,0.136020014,0.103043976
4/19/2022,0.015930045,0.035759274,0.025599377,0.016435294,0.136020014,0.100685888
4/20/2022,-0.000618666,0.035759274,0.028893951,-0.003097868,0.136020014,0.09773371
4/21/2022,-0.014862856,0.035759274,0.025690122,-0.02068444,0.136020014,0.093963603
4/22/2022,-0.028132076,0.035759274,0.029975361,-0.019611085,0.136020014,0.092203896
4/25/2022,0.005681765,0.035759274,0.044780354,0.017905729,0.136020014,0.090838075
4/26/2022,-0.028550009,0.035759274,0.039656714,-0.059599557,0.136020014,0.08856059
4/27/2022,0.002095849,0.035759274,0.050793354,0.029052735,0.136020014,0.099819772
4/28/2022,0.024445655,0.035759274,0.044348018,0.013483907,0.136020014,0.098824635
4/29/2022,-0.03695916,0.035759274,0.04849194,-0.029702354,0.136020014,0.095490062
5/2/2022,0.005659199,0.035935878,0.063774552,-0.002087037,0.136020014,0.095625238
5/3/2022,0.004825465,0.035935878,0.055903132,-0.020422242,0.136020014,0.092335168
5/4/2022,0.029425222,0.035935878,0.049148433,0.050312678,0.136020014,0.090997596
5/5/2022,-0.036300678,0.035935878,0.055445235,-0.081941365,0.136020014,0.097390308
5/6/2022,-0.005690384,0.036307262,0.067130274,-0.01471378,0.136020014,0.117203
5/9/2022,-0.03256152,0.036307262,0.059321055,-0.173607861,0.136020014,0.113157516
5/10/2022,0.002454882,0.036307262,0.066591648,0.023678692,0.137236527,0.183973796
5/11/2022,-0.016600232,0.036307262,0.058308979,-0.069627064,0.137236527,0.175461035
5/12/2022,-0.001296805,0.036307262,0.055557694,0.003842316,0.137236527,0.178267804
5/13/2022,0.023589268,0.036307262,0.048699451,0.008069583,0.137236527,0.170077178
5/16/2022,-0.003954209,0.036307262,0.050861935,0.019606831,0.137236527,0.161365585
5/17/2022,0.01996892,0.036307262,0.044890025,0.018675311,0.137236527,0.154296954
5/18/2022,-0.041233809,0.036307262,0.045724607,-0.057689623,0.137236527,0.147695723
5/19/2022,-0.005850865,0.037001906,0.066205778,0.054017473,0.137236527,0.149157515
5/20/2022,0.000146131,0.037001906,0.058518034,-0.03742661,0.137236527,0.148974196
5/23/2022,0.018384995,0.037001906,0.051264135,-0.003493338,0.137236527,0.145649029
5/24/2022,-0.008153951,0.037001906,0.049725902,0.018949782,0.137236527,0.139100144
5/25/2022,0.009406386,0.037001906,0.045140027,-0.003148528,0.137236527,0.133800333
5/26/2022,0.019688166,0.037001906,0.040973694,-0.0100337,0.137236527,0.127994993
5/27/2022,0.02444113,0.037001906,0.042660917,-0.022097889,0.137236527,0.122783343
5/31/2022,-0.006294135,0.037001906,0.047064214,0.104854067,0.137236527,0.119026798
6/1/2022,-0.007510905,0.037001906,0.042461388,-0.064746931,0.137236527,0.142806479
6/2/2022,0.018263225,0.037001906,0.038925109,0.022182634,0.137236527,0.147007937
6/3/2022,-0.016482406,0.037001906,0.040093377,-0.02536529,0.137236527,0.141615179
6/6/2022,0.003132489,0.037001906,0.041313396,0.054578572,0.137236527,0.137365495
6/7/2022,0.009478332,0.037001906,0.036570597,-0.006883335,0.137236527,0.138640005
6/8/2022,-0.010852623,0.037001906,0.033814995,-0.030672947,0.137236527,0.133017868
6/9/2022,-0.024086458,0.037001906,0.033242005,-0.00339346,0.137236527,0.129871011
6/10/2022,-0.029542415,0.037001906,0.042355127,-0.034742219,0.137236527,0.124324419
6/13/2022,-0.039539932,0.037001906,0.052752665,-0.257226831,0.137236527,0.122570514
6/14/2022,-0.003780818,0.039556871,0.068177857,-0.012556417,0.139383113,0.24293016
6/15/2022,0.014487059,0.039556871,0.060047205,0.016349175,0.139383113,0.230633984
6/16/2022,-0.033052207,0.039556871,0.055147257,-0.102112401,0.139383113,0.219500038
6/17/2022,0.002198447,0.039556871,0.064030669,0.004397811,0.139383113,0.226087811
6/21/2022,0.024182475,0.039556871,0.056171924,0.011612717,0.139383113,0.215058525
6/22/2022,-0.00130242,0.039556871,0.056738743,-0.035562005,0.139383113,0.205093904
6/23/2022,0.009487072,0.039556871,0.049858778,0.05351995,0.139383113,0.198017424
6/24/2022,0.03010554,0.039556871,0.044882542,0.00688981,0.139383113,0.193636647
6/27/2022,-0.0029775,0.039556871,0.053035756,-0.023647116,0.139383113,0.184794535
6/28/2022,-0.020348673,0.039556871,0.046831037,-0.022179693,0.139383113,0.1775079
6/29/2022,-0.000711999,0.039556871,0.04886082,-0.008746512,0.139383113,0.170522072
6/30/2022,-0.008797866,0.039556871,0.04297839,-0.016009712,0.139383113,0.163186958
7/1/2022,0.010498511,0.039556871,0.039711029,-0.026393612,0.139383113,0.156483315
7/5/2022,0.001582875,0.039556871,0.036773143,0.046676497,0.139383113,0.151208938
7/6/2022,0.003566796,0.039556871,0.032377505,0.017582449,0.139383113,0.14931102
7/7/2022,0.014853723,0.039556871,0.028645271,0.051656393,0.139383113,0.143623102
7/8/2022,-0.000830616,0.039556871,0.030439498,0.004313223,0.139383113,0.143842989
7/11/2022,-0.011594418,0.039556871,0.026976068,-0.084486184,0.139383113,0.137510136
7/12/2022,-0.009286868,0.039556871,0.028597146,-0.032915621,0.139383113,0.149050217
7/13/2022,-0.004466864,0.039556871,0.028355169,0.04493676,0.139383113,0.145156882
7/14/2022,-0.003003139,0.039556871,0.026030467,0.017549651,0.139383113,0.143616847
7/15/2022,0.019019232,0.039556871,0.023651213,0.012868197,0.139383113,0.138392676
7/18/2022,-0.008398742,0.039556871,0.030342366,0.076181075,0.139383113,0.132899196
7/19/2022,0.027253518,0.039556871,0.029274101,0.039405282,0.139383113,0.141407047
7/20/2022,0.005878494,0.039556871,0.041064856,-0.006765244,0.139383113,0.139007532
7/21/2022,0.009813067,0.039556871,0.03655242,-0.002892622,0.139383113,0.13319784
7/22/2022,-0.009376287,0.039556871,0.033906447,-0.019601946,0.139383113,0.127811973
7/25/2022,0.001314303,0.039556871,0.032599343,-0.0614249,0.139383113,0.123632036
7/26/2022,-0.011610343,0.039556871,0.028860063,-0.005725044,0.139383113,0.129011041
7/27/2022,0.025820049,0.039556871,0.02993539,0.076595422,0.139383113,0.123699991
7/28/2022,0.01206032,0.039556871,0.039984427,0.039057831,0.139383113,0.13388306
7/29/2022,0.014107776,0.039556871,0.037642063,-0.001647645,0.139383113,0.13195809
8/1/2022,-0.002827077,0.039556871,0.036719069,-0.020817634,0.139383113,0.126791091
8/2/2022,-0.006684688,0.039556871,0.032747912,-0.014520247,0.139383113,0.123187682
8/3/2022,0.015517456,0.039556871,0.030485548,-0.005744062,0.139383113,0.119238334
8/4/2022,-0.000777642,0.039556871,0.032103727,-0.009479526,0.139383113,0.11469643
8/5/2022,-0.001627069,0.039556871,0.028482735,0.028675899,0.139383113,0.110511884
8/8/2022,-0.001238317,0.039556871,0.025474318,0.022089438,0.139383113,0.108674668
8/9/2022,-0.004257744,0.039556871,0.022852105,-0.027470993,0.139383113,0.105790159
8/10/2022,0.021067158,0.039556871,0.021466602,0.033256795,0.139383113,0.104799637
8/11/2022,-0.000705723,0.039556871,0.030968488,0.000412762,0.139383113,0.104628974
8/12/2022,0.017174047,0.039556871,0.027527969,0.018415982,0.139383113,0.100885419
8/15/2022,0.003961684,0.039556871,0.031224136,-0.010953832,0.139383113,0.098251578
8/16/2022,0.001873923,0.039556871,0.027827267,-0.010565706,0.139383113,0.095375645
8/17/2022,-0.007264115,0.039556871,0.024736277,-0.023181945,0.139383113,0.09270205
8/18/2022,0.00226699,0.039556871,0.024378649,-0.005295957,0.139383113,0.092055376
8/19/2022,-0.012983929,0.039556871,0.02179654,-0.106026642,0.139383113,0.089258354
8/22/2022,-0.021632366,0.039556871,0.026113768,0.024665352,0.139383113,0.124040141
8/23/2022,-0.00224037,0.039556871,0.036324813,0.006018594,0.139383113,0.120697084
8/24/2022,0.002911917,0.039556871,0.032311632,-0.006200333,0.139383113,0.11597632
8/25/2022,0.013993242,0.039556871,0.028690852,0.009577017,0.139383113,0.1118967
8/26/2022,-0.034268576,0.039556871,0.02982597,-0.064085717,0.139383113,0.108060497
8/29/2022,-0.006688675,0.039556871,0.050857638,0.001872608,0.139383113,0.117485619
8/30/2022,-0.011089416,0.039556871,0.045686305,-0.025001328,0.139383113,0.113088705
8/31/2022,-0.007847738,0.039556871,0.042932432,0.012696624,0.139383113,0.111182144
9/1/2022,0.002991752,0.039556871,0.03942698,0.003851817,0.139383113,0.107597916
9/2/2022,-0.010794553,0.039556871,0.034902881,-0.00784948,0.139383113,0.103812282
9/6/2022,-0.004103465,0.039556871,0.034162265,-0.058361224,0.139383113,0.100735824
9/7/2022,0.018174849,0.039556871,0.030962836,0.023745154,0.139383113,0.109298662
9/8/2022,0.006588967,0.039556871,0.034307369,0.00204607,0.139383113,0.107480715
9/9/2022,0.015156015,0.039556871,0.031137691,0.100860098,0.139383113,0.103880964
9/12/2022,0.010528651,0.039556871,0.032335974,0.045231054,0.139383113,0.13064098
9/13/2022,-0.044199163,0.039556871,0.030847516,-0.097282199,0.139383113,0.131036685
9/14/2022,0.003381289,0.041263463,0.060626558,-0.002743969,0.139383113,0.150963334
9/15/2022,-0.011382272,0.041263463,0.053543678,-0.027034586,0.139383113,0.144312113
9/16/2022,-0.00720805,0.041263463,0.049732262,0.003616228,0.139383113,0.140335392
9/19/2022,0.006833698,0.041263463,0.045324735,-0.011621401,0.139383113,0.134577137
9/20/2022,-0.011336115,0.041263463,0.040946852,-0.034000478,0.139383113,0.129930206
9/21/2022,-0.017264674,0.041263463,0.03935543,-0.018344814,0.139383113,0.128301961
9/22/2022,-0.008463294,0.041263463,0.041113999,0.045641678,0.139383113,0.124521253
9/23/2022,-0.017382829,0.041263463,0.038384852,-0.005988576,0.139383113,0.125637982
9/26/2022,-0.010394361,0.041263463,0.040404835,-0.003892331,0.139383113,0.12116362
9/27/2022,-0.002122611,0.041263463,0.038499813,-0.005850034,0.139383113,0.116978496
9/28/2022,0.019481144,0.041263463,0.034620831,0.016409099,0.139383113,0.113092955
9/29/2022,-0.021352795,0.041263463,0.037376132,0.007504186,0.139383113,0.110063874
9/30/2022,-0.015181352,0.041263463,0.042309541,-0.007243323,0.139383113,0.106546851
10/3/2022,0.025554578,0.041263463,0.0421988,0.009821572,0.139383113,0.103378547
10/4/2022,0.030125341,0.041263463,0.046994713,0.035702296,0.139383113,0.100936486
10/5/2022,-0.002019988,0.041263463,0.053627464,-0.008698206,0.139383113,0.102672015
10/6/2022,-0.010297923,0.041263463,0.047809388,-0.010234042,0.139383113,0.100720115
10/7/2022,-0.028403197,0.041263463,0.044646524,-0.020687828,0.139383113,0.098584043
10/10/2022,-0.007520673,0.041263463,0.052530964,-0.020956192,0.139383113,0.098091368
10/11/2022,-0.006540518,0.041263463,0.047822906,-0.004716404,0.139383113,0.097732464
10/12/2022,-0.0032962,0.041263463,0.043464354,0.005549896,0.139383113,0.095405504
10/13/2022,0.025634259,0.041263463,0.038987765,0.011700027,0.139383113,0.093143739
10/14/2022,-0.023947121,0.041263463,0.044807042,-0.010228526,0.139383113,0.091413792
10/17/2022,0.026135525,0.041263463,0.049418572,0.018851119,0.139383113,0.08980555
10/18/2022,0.011362768,0.041263463,0.052614426,-0.011127327,0.139383113,0.089186143
10/19/2022,-0.006694455,0.041263463,0.048179906,-0.010130622,0.139383113,0.087689989
10/20/2022,-0.007982687,0.041263463,0.043796539,-0.004492679,0.139383113,0.086595571
10/21/2022,0.02344776,0.041263463,0.040421065,0.006211911,0.139383113,0.084491786
10/24/2022,0.01181194,0.041263463,0.044268552,0.008988239,0.139383113,0.082376889
10/25/2022,0.01613577,0.041263463,0.041244995,0.038050126,0.139383113,0.080575543
10/26/2022,-0.00741514,0.041263463,0.040544361,0.033017194,0.139383113,0.085283819
10/27/2022,-0.006101185,0.041263463,0.037442616,-0.023607984,0.139383113,0.087540109
10/28/2022,0.024328037,0.041263463,0.034385913,0.015142493,0.139383113,0.087731516
10/31/2022,-0.007482327,0.041263463,0.040761468,-0.004846707,0.139383113,0.085951074
11/1/2022,-0.004109664,0.041263463,0.037655587,-0.000512432,0.139383113,0.083464803
11/2/2022,-0.025319844,0.041263463,0.034117766,-0.016030424,0.139383113,0.080830262
11/3/2022,-0.010642423,0.041263463,0.043324277,0.002501116,0.139383113,0.07980365
11/4/2022,0.013526823,0.041263463,0.040924156,0.045331998,0.139383113,0.077127071
11/7/2022,0.009568062,0.041263463,0.039112201,-0.026081165,0.139383113,0.085044901
11/8/2022,0.005582283,0.041263463,0.036152588,-0.105428647,0.139383113,0.085884336
11/9/2022,-0.020996785,0.041263463,0.032591678,-0.154889548,0.139383113,0.121227593
11/10/2022,0.053952516,0.041263463,0.038877255,0.102037409,0.140026234,0.173569114
11/11/2022,0.009198312,0.041263463,0.070583793,-0.031918454,0.140026234,0.186937549
11/14/2022,-0.008975941,0.041263463,0.063176549,-0.024730112,0.140026234,0.180186519
11/15/2022,0.008675376,0.041263463,0.057333037,0.015904317,0.140026234,0.172860721
11/16/2022,-0.008286283,0.041263463,0.051710629,-0.01282568,0.139391915,0.165167167
11/17/2022,-0.003094105,0.041263463,0.047277421,0.001083919,0.139391915,0.158169087
11/18/2022,0.004747296,0.041263463,0.042443279,0.000614628,0.139391915,0.151529417
11/21/2022,-0.00389125,0.041263463,0.037903096,-0.0560708,0.139391915,0.145175308
11/22/2022,0.013488606,0.041263463,0.034145183,0.025174715,0.139391915,0.146960988
11/23/2022,0.005897266,0.041263463,0.033552892,0.025667957,0.139391915,0.142495373
11/25/2022,-0.000283084,0.041263463,0.030298245,-0.005364239,0.139391915,0.138257717
11/28/2022,-0.015564697,0.041263463,0.026879821,-0.018603304,0.139391915,0.133175135
11/29/2022,-0.001593134,0.041263463,0.031248564,0.013940464,0.139391915,0.129234996
11/30/2022,0.030478644,0.041263463,0.028040292,0.043059767,0.139391915,0.124937902
12/1/2022,-0.00086801,0.041263463,0.04233651,-0.011802069,0.139391915,0.124980058
12/2/2022,-0.001195375,0.041263463,0.037729902,0.007136986,0.139391915,0.120828436
12/5/2022,-0.01805625,0.041263463,0.033727481,-0.006683662,0.139391915,0.11691186
12/6/2022,-0.014503869,0.041263463,0.037564798,0.006733035,0.139391915,0.112941438
12/7/2022,-0.001864107,0.041263463,0.038178465,-0.014224978,0.139391915,0.109764845
12/8/2022,0.007493634,0.041263463,0.034197512,0.0226142,0.139391915,0.107174155
12/9/2022,-0.007376719,0.041263463,0.03138657,-0.005838371,0.139391915,0.104966973
12/12/2022,0.014178307,0.041263463,0.029826031,0.004268267,0.139391915,0.102577069
12/13/2022,0.007263223,0.041263463,0.030648334,0.032864789,0.139391915,0.099974538
12/14/2022,-0.006071117,0.041263463,0.028470591,0.001928931,0.139391915,0.10089028
12/15/2022,-0.025237478,0.041263463,0.027018674,-0.025628381,0.139391915,0.098455379
12/16/2022,-0.01120024,0.041263463,0.038718596,-0.042189809,0.139391915,0.098756146
12/19/2022,-0.009048329,0.041263463,0.03748486,-0.012561211,0.139391915,0.102672061
12/20/2022,0.001036801,0.041263463,0.035581591,0.027988705,0.139391915,0.101032902
12/21/2022,0.014758549,0.041263463,0.031876989,-0.005264509,0.139391915,0.101372682
12/22/2022,-0.014557142,0.041263463,0.032517984,0.000761215,0.139391915,0.09931164
12/23/2022,0.005850952,0.041263463,0.034280673,-0.001985808,0.139391915,0.096682937
12/27/2022,-0.004057844,0.041263463,0.031212811,-0.004760944,0.139391915,0.095095725
12/28/2022,-0.01209347,0.041263463,0.028722402,-0.00989505,0.139391915,0.092785457
12/29/2022,0.017310634,0.041263463,0.029947983,0.005408645,0.139391915,0.090896407
12/30/2022,-0.002543976,0.041263463,0.03249557,-0.002391696,0.139391915,0.08905206
1/3/2023,-0.004008572,0.041263463,0.029522365,0.004643386,0.139391915,0.087117923
1/4/2023,0.007510695,0.041263463,0.027233502,0.010934154,0.139391915,0.085254888
1/5/2023,-0.011713869,0.041263463,0.02556016,-0.001572818,0.139391915,0.084343209
1/6/2023,0.022583836,0.041263463,0.027336692,0.006820792,0.139391915,0.082574379
1/9/2023,-0.000767927,0.041263463,0.034574239,0.014325077,0.139391915,0.080975508
1/10/2023,0.006953998,0.041263463,0.03111017,0.014418134,0.139391915,0.080266786
1/11/2023,0.012767571,0.041263463,0.028716827,0.02762115,0.139391915,0.079805293
1/12/2023,0.003410085,0.041263463,0.028944925,0.05080318,0.139391915,0.081855404
1/13/2023,0.003988892,0.041263463,0.026151855,0.053649213,0.139391915,0.09058986
1/17/2023,-0.002032555,0.041263463,0.023772878,0.060983683,0.139391915,0.098543326
1/18/2023,-0.015684967,0.041263463,0.021795185,-0.022592831,0.139391915,0.108469037
1/19/2023,-0.007667672,0.041263463,0.027665032,0.019055334,0.139391915,0.10725918
1/20/2023,0.018741674,0.041263463,0.026916049,0.072684553,0.139391915,0.105206964
1/23/2023,0.011811316,0.041263463,0.031433985,0.011307875,0.139391915,0.117908394
1/24/2023,-0.000711756,0.041263463,0.030687531,-0.013077079,0.139391915,0.114217358
1/25/2023,-0.000181742,0.041263463,0.027645886,0.021043185,0.139391915,0.111282153
1/26/2023,0.010947708,0.041263463,0.024931862,-0.003687149,0.139391915,0.108979408
1/27/2023,0.002491734,0.041263463,0.025064471,0.001993046,0.139391915,0.10590431
1/30/2023,-0.013053569,0.041263463,0.022645657,-0.010391894,0.139391915,0.102750195
1/31/2023,0.014536304,0.041263463,0.026257365,0.013012289,0.139391915,0.101292744
2/1/2023,0.010398056,0.041263463,0.028126323,0.024945735,0.139391915,0.099037756
2/2/2023,0.014592385,0.041263463,0.027386277,-0.01067475,0.139391915,0.098392749
2/3/2023,-0.010408593,0.041263463,0.028986209,-0.000961136,0.139391915,0.096443267
2/6/2023,-0.006159393,0.041263463,0.02926059,-0.029832178,0.139391915,0.09395678
2/7/2023,0.012790364,0.041263463,0.027627345,0.021910196,0.139391915,0.095531296
2/8/2023,-0.011142573,0.041263463,0.028127232,-0.014063722,0.139391915,0.095151626
2/9/2023,-0.00886901,0.041263463,0.028961303,-0.050072948,0.139391915,0.094134278
2/10/2023,0.002192856,0.041263463,0.028460549,-0.007722818,0.139391915,0.102018432
2/13/2023,0.01138357,0.041263463,0.025673431,0.00722141,0.139391915,0.099854339
